minority_ratio,separation,seed,ari
0.03,10.0,66,0.006371245279770427
0.03,12.0,42,0.007713981900421281
0.03,12.0,43,0.697302751341493
0.03,12.0,44,0.30197850020114547
0.03,12.0,45,0.05280759459874473
0.03,12.0,46,0.0380976614634208
0.03,12.0,47,0.30645611923553306
0.03,12.0,48,0.9987825843397433
0.03,12.0,49,0.003375793590509767
0.03,12.0,50,0.7514628505238533
0.03,12.0,51,0.817472951582509
0.03,12.0,52,0.012217586164555599
0.03,12.0,53,0.0176300227850637
0.03,12.0,54,0.017424415119549126
0.03,12.0,55,0.9987825843397433
0.03,12.0,56,0.9680886373596566
0.03,12.0,57,0.9879669126232258
0.03,12.0,58,0.0060163438317782335
0.03,12.0,59,-0.00043186080586870803
0.03,12.0,60,0.0005874627499411364
0.03,12.0,61,0.011890065700659772
0.03,12.0,62,0.2960348102854077
0.03,12.0,63,0.33830733468648644
0.03,12.0,64,0.0010506026464168722
0.03,12.0,65,0.4683336784312559
0.03,12.0,66,0.008273976295588807
0.05,0.5,42,0.0008831858170902633
0.05,0.5,43,-7.976789719061886e-05
0.05,0.5,44,0.0009741417297595073
0.05,0.5,45,-0.00027695123879946794
0.05,0.5,46,-0.00035629658384547894
0.05,0.5,47,0.000568442679004943
0.05,0.5,48,0.00035687796015589096
0.05,0.5,49,-9.010426413731917e-05
0.05,0.5,50,0.0018592107101718766
0.05,0.5,51,0.0006702345296527951
0.05,0.5,52,0.00022387596391361858
0.05,0.5,53,0.0012342143703551066
0.05,0.5,54,-0.0004407126523974765
0.05,0.5,55,0.000514176924948675
0.05,0.5,56,0.0017372151974118747
0.05,0.5,57,0.001235883850108986
0.05,0.5,58,-0.0001467291263014617
0.05,0.5,59,0.0002765341087836
0.05,0.5,60,-0.0002831279178973456
0.05,0.5,61,-0.00011014879846019002
0.05,0.5,62,0.001418169192469892
0.05,0.5,63,0.0013777399624429233
0.05,0.5,64,0.0011411548484060725
0.05,0.5,65,3.536372972849673e-05
0.05,0.5,66,0.0008470998895167076
0.05,1.0,42,0.0021962950679833664
0.05,1.0,43,-0.0001878805702183797
0.05,1.0,44,0.0017386506345923461
0.05,1.0,45,0.00021287174809733
0.05,1.0,46,0.001976455217576615
0.05,1.0,47,0.0031915763833287986
0.05,1.0,48,0.0012684052719044248
0.05,1.0,49,0.002005658166179331
0.05,1.0,50,0.005607263176569379
0.05,1.0,51,0.0029163514315250984
0.05,1.0,52,0.0005237713098376508
0.05,1.0,53,0.002943063571027666
0.05,1.0,54,0.0008350781598792369
0.05,1.0,55,0.003902176161400448
0.05,1.0,56,0.005410109341532301
0.05,1.0,57,0.00447636463705389
0.05,1.0,58,0.002024659499725496
0.05,1.0,59,0.000335580165548006
0.05,1.0,60,0.0017512253014807034
0.05,1.0,61,-0.00020280290444817169
0.05,1.0,62,0.004266078212939917
0.05,1.0,63,0.0038247904198119138
0.05,1.0,64,0.0035310888582034254
0.05,1.0,65,0.0016125127825843452
0.05,1.0,66,0.0032219047647484966
0.05,2.0,42,0.010193427660585985
0.05,2.0,43,0.00013241848353820297
0.05,2.0,44,0.005160658075002716
0.05,2.0,45,0.00047255959713544775
0.05,2.0,46,0.007518283413725991
0.05,2.0,47,0.0007654267332879134
0.05,2.0,48,0.009097915937093977
0.05,2.0,49,0.00749175641945412
0.05,2.0,50,0.016838187801258935
0.05,2.0,51,0.012382068185413483
0.05,2.0,52,0.001510321009318872
0.05,2.0,53,0.008503152093017987
0.05,2.0,54,0.0061949851655338185
0.05,2.0,55,0.0127697178815343
0.05,2.0,56,0.021924322422349728
0.05,2.0,57,0.0075322088061512945
0.05,2.0,58,0.011283033193314857
0.05,2.0,59,0.0023682853249205093
0.05,2.0,60,0.005518942653430111
0.05,2.0,61,0.0014440820789347428
0.05,2.0,62,0.01010013677423079
0.05,2.0,63,0.008518559559858092
0.05,2.0,64,0.01254102084284929
0.05,2.0,65,0.008226486224443224
0.05,2.0,66,0.005375655162543026
0.05,3.0,42,0.01424131863409097
0.05,3.0,43,0.00016505476785128834
0.05,3.0,44,0.011305534186127644
0.05,3.0,45,0.0005130464874397409
0.05,3.0,46,0.02488296414439968
0.05,3.0,47,0.03325758380635944
0.05,3.0,48,0.002348867037939383
0.05,3.0,49,0.0071783285538632256
0.05,3.0,50,0.008140326582111062
0.05,3.0,51,0.026128730935535614
0.05,3.0,52,0.004579814752745902
0.05,3.0,53,0.01701605503605148
0.05,3.0,54,0.01363263677372733
0.05,3.0,55,0.028723138228618113
0.05,3.0,56,0.03223864982378223
0.05,3.0,57,0.005880758400801614
0.05,3.0,58,0.021790671874623264
0.05,3.0,59,0.004461228746435545
0.05,3.0,60,0.017155199353874603
0.05,3.0,61,0.009829957338944366
0.05,3.0,62,0.013413981736070876
0.05,3.0,63,0.01593221435014887
0.05,3.0,64,0.017009732948258673
0.05,3.0,65,0.020827382457569737
0.05,3.0,66,0.008490840703505656
0.05,4.0,42,0.023695598074093327
0.05,4.0,43,9.186455442032612e-05
0.05,4.0,44,0.011196546624334041
0.05,4.0,45,5.150888020857068e-05
0.05,4.0,46,0.04174917864942209
0.05,4.0,47,0.05118668350361084
0.05,4.0,48,0.08098623334214702
0.05,4.0,49,4.879552908334311e-05
0.05,4.0,50,0.002351654974469831
0.05,4.0,51,0.04721189051117074
0.05,4.0,52,0.009473408236514316
0.05,4.0,53,0.019739620829552974
0.05,4.0,54,0.019299605399575988
0.05,4.0,55,0.04270431310358281
0.05,4.0,56,0.07891797667862316
0.05,4.0,57,0.0039976028163495585
0.05,4.0,58,0.030310150585420366
0.05,4.0,59,0.005011375326779971
0.05,4.0,60,0.04041777021246705
0.05,4.0,61,0.02145912530507245
0.05,4.0,62,0.006887362140295502
0.05,4.0,63,0.026420569647902334
0.05,4.0,64,0.02687596609347598
0.05,4.0,65,0.029839042025584246
0.05,4.0,66,0.0064326659747782995
0.05,6.0,42,0.03282527988256023
0.05,6.0,43,0.0033539430884913894
0.05,6.0,44,0.014179268138170177
0.05,6.0,45,0.002938459813900328
0.05,6.0,46,0.06337049913288842
0.05,6.0,47,0.09329942060618357
0.05,6.0,48,0.9831370296594699
0.05,6.0,49,0.017928693659310137
0.05,6.0,50,0.000526220535553529
0.05,6.0,51,0.09320185679812998
0.05,6.0,52,0.012876097196601113
0.05,6.0,53,0.031510149431224994
0.05,6.0,54,0.01626337152323418
0.05,6.0,55,0.06952778232965219
0.05,6.0,56,0.9899791629935218
0.05,6.0,57,0.008427134655587497
0.05,6.0,58,0.041333953596662705
0.05,6.0,59,0.006998579489353669
0.05,6.0,60,0.0015916969031825544
0.05,6.0,61,0.046486265722557187
0.05,6.0,62,0.0049999068752133655
0.05,6.0,63,0.9697144434837329
0.05,6.0,64,0.08692137813736173
0.05,6.0,65,0.04221296725966532
0.05,6.0,66,0.0031923859879238394
0.05,8.0,42,0.0417574178468839
0.05,8.0,43,0.9892271975725184
0.05,8.0,44,0.42199889375268657
0.05,8.0,45,0.013490693071654855
0.05,8.0,46,0.9992250650765077
0.05,8.0,47,0.11493180881779397
0.05,8.0,48,0.998451108346338
0.05,8.0,49,0.02839559497611269
0.05,8.0,50,0.5042695199315911
0.05,8.0,51,0.13927928703422796
0.05,8.0,52,0.019368866166535825
0.05,8.0,53,0.037201195862173166
0.05,8.0,54,0.4283411920875254
0.05,8.0,55,0.9838754504202363
0.05,8.0,56,1.0
0.05,8.0,57,0.039144811924894427
0.05,8.0,58,0.9984476021784648
0.05,8.0,59,0.009157024237681482
0.05,8.0,60,0.5180068209749942
0.05,8.0,61,0.9953598020478623
0.05,8.0,62,0.47490263924934734
0.05,8.0,63,0.8778141818038443
0.05,8.0,64,0.09668177659775018
0.05,8.0,65,0.3383060083445503
0.05,8.0,66,0.005323494822348159
0.05,10.0,42,0.045860800771192416
0.05,10.0,43,1.0
0.05,10.0,44,0.4332362174903691
0.05,10.0,45,0.048433075984334356
0.05,10.0,46,1.0
0.05,10.0,47,0.14994572888771396
0.05,10.0,48,1.0
0.05,10.0,49,0.0341436691186395
0.05,10.0,50,0.537950949608488
0.05,10.0,51,0.18639027748861237
0.05,10.0,52,0.022905890207542814
0.05,10.0,53,0.03994478639323302
0.05,10.0,54,0.4860258854049891
0.05,10.0,55,0.9930450156901027
0.05,10.0,56,1.0
0.05,10.0,57,0.058940934262643296
0.05,10.0,58,0.9992241884771561
0.05,10.0,59,0.009471218459239289
0.05,10.0,60,0.5676755897020326
0.05,10.0,61,0.9992250650765077
0.05,10.0,62,0.5299052043038759
0.05,10.0,63,0.7340030332355406
0.05,10.0,64,0.061879965746736244
0.05,10.0,65,0.3728206741610326
0.05,10.0,66,0.004351328075531676
0.05,12.0,42,0.04909198831109698
0.05,12.0,43,1.0
0.05,12.0,44,0.45214647221321874
0.05,12.0,45,0.10981989637578277
0.05,12.0,46,1.0
0.05,12.0,47,0.1903428264531497
0.05,12.0,48,1.0
0.05,12.0,49,0.03598938840052791
0.05,12.0,50,0.5593128040650728
0.05,12.0,51,0.23069788420465745
0.05,12.0,52,0.023976152418253502
0.05,12.0,53,0.04493488419748737
0.05,12.0,54,0.5281402405459699
0.05,12.0,55,0.9969026297855293
0.05,12.0,56,1.0
0.05,12.0,57,0.07777128568083556
0.05,12.0,58,0.9992241884771561
0.05,12.0,59,0.009551556594343789
0.05,12.0,60,0.5839305273701666
0.05,12.0,61,1.0
0.05,12.0,62,0.5647606865141732
0.05,12.0,63,0.7436102092624117
0.05,12.0,64,0.029293389355068037
0.05,12.0,65,0.39551740672798924
0.05,12.0,66,0.0036614757150668018
0.08,0.5,42,0.0011947189712996978
0.08,0.5,43,2.276684895725826e-05
0.08,0.5,44,0.002022624851449149
0.08,0.5,45,-6.885912517267181e-05
0.08,0.5,46,0.001595746351382666
0.08,0.5,47,0.001782373303468761
0.08,0.5,48,0.0015873301817190316
0.08,0.5,49,0.0005822054867229441
0.08,0.5,50,0.0021228977295371363
0.08,0.5,51,0.0017844114637751084
0.08,0.5,52,0.00019700448880417872
0.08,0.5,53,0.0009838331907993133
0.08,0.5,54,0.00010942985419510141
0.08,0.5,55,0.0017814077683155516
0.08,0.5,56,0.004100031613139171
0.08,0.5,57,0.003596350746137368
0.08,0.5,58,0.0009136735904613728
0.08,0.5,59,0.0010652131276416735
0.08,0.5,60,6.042465811092068e-05
0.08,0.5,61,0.0002339186356453948
0.08,0.5,62,0.0021928700450077705
0.08,0.5,63,0.0019396635587233574
0.08,0.5,64,0.002009613258068698
0.08,0.5,65,0.0005341932123005516
0.08,0.5,66,0.0017130309234736345
0.08,1.0,42,0.004655415162435237
0.08,1.0,43,0.00017405648189592276
0.08,1.0,44,0.003667504891489528
0.08,1.0,45,5.8700166829536206e-05
0.08,1.0,46,0.004052572459126605
0.08,1.0,47,0.0052059591025890115
0.08,1.0,48,0.008513809428335866
0.08,1.0,49,0.005428329537812648
0.08,1.0,50,0.012369156507517179
0.08,1.0,51,0.00817133030755542
0.08,1.0,52,0.0003427038633430253
0.08,1.0,53,0.0040840458536657315
0.08,1.0,54,0.003089123441373562
0.08,1.0,55,0.011145957027625072
0.08,1.0,56,0.012063643711408356
0.08,1.0,57,0.014136213875738825
0.08,1.0,58,0.005274500572603599
0.08,1.0,59,-0.0004487902273131578
0.08,1.0,60,0.0029963010736594807
0.08,1.0,61,0.0010793478695606605
0.08,1.0,62,0.008691168011115538
0.08,1.0,63,0.004299898208014801
0.08,1.0,64,0.0055842598333133014
0.08,1.0,65,0.00496064520201116
0.08,1.0,66,0.0031097334059520727
0.08,2.0,42,0.013932093542768625
0.08,2.0,43,0.0019157094176891966
0.08,2.0,44,0.0163124603500589
0.08,2.0,45,0.0009948288071400901
0.08,2.0,46,0.02527992996569591
0.08,2.0,47,0.033898865356282865
0.08,2.0,48,0.0508567104121608
0.08,2.0,49,0.028240686738758656
0.08,2.0,50,0.06192778395404942
0.08,2.0,51,0.02918423200833445
0.08,2.0,52,0.0006830284028105495
0.08,2.0,53,0.008889635018492497
0.08,2.0,54,0.018613492911987033
0.08,2.0,55,0.03833357334765452
0.08,2.0,56,0.04832750761722572
0.08,2.0,57,0.02685699146165664
0.08,2.0,58,0.024611168742012624
0.08,2.0,59,0.005939717621311473
0.08,2.0,60,0.011692630536404734
0.08,2.0,61,0.0020599206171906057
0.08,2.0,62,0.025188725320950178
0.08,2.0,63,0.011903118547945709
0.08,2.0,64,0.021639649710644193
0.08,2.0,65,0.022025679219214295
0.08,2.0,66,0.00023001974434566503
0.08,3.0,42,0.017974612091289113
0.08,3.0,43,0.005688185355120598
0.08,3.0,44,0.03447634136853289
0.08,3.0,45,0.0021661327313886804
0.08,3.0,46,0.05601739962260108
0.08,3.0,47,0.0693008191951222
0.08,3.0,48,0.07248978256934772
0.08,3.0,49,0.04980630285525017
0.08,3.0,50,0.11577850429329642
0.08,3.0,51,0.06292272786007311
0.08,3.0,52,0.009733556570584941
0.08,3.0,53,0.015141417961171093
0.08,3.0,54,0.038156706224331934
0.08,3.0,55,0.07435962546976359
0.08,3.0,56,0.11326684221111805
0.08,3.0,57,0.04344833147711568
0.08,3.0,58,0.03762108800456039
0.08,3.0,59,0.014727639470032607
0.08,3.0,60,0.04426433515650557
0.08,3.0,61,0.001950070713932649
0.08,3.0,62,0.031442185965475176
0.08,3.0,63,0.008015701837995933
0.08,3.0,64,0.03481029107415043
0.08,3.0,65,0.043008313051433045
0.08,3.0,66,0.0004280753303491695
0.08,4.0,42,0.02311701437176389
0.08,4.0,43,0.012946898765733088
0.08,4.0,44,0.047871990234451205
0.08,4.0,45,0.0087854777876931
0.08,4.0,46,0.09540977815053155
0.08,4.0,47,0.09920750436606465
0.08,4.0,48,0.08179483615120575
0.08,4.0,49,0.07923733979305204
0.08,4.0,50,0.1442615155222221
0.08,4.0,51,0.10495081945171424
0.08,4.0,52,0.004996289093780876
0.08,4.0,53,0.0208567146391697
0.08,4.0,54,0.061864183311292814
0.08,4.0,55,0.1065263399187182
0.08,4.0,56,0.20056825072766707
0.08,4.0,57,0.05975878558930731
0.08,4.0,58,0.048875690394075494
0.08,4.0,59,0.009017909375875592
0.08,4.0,60,0.2967954217188734
0.08,4.0,61,-0.00016703219636534037
0.08,4.0,62,0.03923839781254938
0.08,4.0,63,0.007316828114132368
0.08,4.0,64,0.04699424711217948
0.08,4.0,65,0.0663721911012247
0.08,4.0,66,0.005229574032905436
0.08,6.0,42,0.0338896948973893
0.08,6.0,43,0.9780056733595643
0.08,6.0,44,0.17069959334144016
0.08,6.0,45,0.01905255135376792
0.08,6.0,46,0.15317226362975778
0.08,6.0,47,0.14430006292510048
0.08,6.0,48,0.9610158812030247
0.08,6.0,49,0.12105313625790667
0.08,6.0,50,0.985780524935268
0.08,6.0,51,0.8804024160910641
0.08,6.0,52,0.013903819762830496
0.08,6.0,53,0.026906171061472504
0.08,6.0,54,0.3972813537199711
0.08,6.0,55,0.9723596743243637
0.08,6.0,56,0.9925951294711088
0.08,6.0,57,0.38625777289701735
0.08,6.0,58,0.9852777948713638
0.08,6.0,59,0.011011206458432536
0.08,6.0,60,0.5453697296729249
0.08,6.0,61,0.02067033683302067
0.08,6.0,62,0.4477243963054183
0.08,6.0,63,0.0004756632074553806
0.08,6.0,64,0.48043335518715957
0.08,6.0,65,0.4176733774357099
0.08,6.0,66,0.00903757315520663
0.08,8.0,42,0.04053705811922515
0.08,8.0,43,0.9994687896652669
0.08,8.0,44,0.24628973511124005
0.08,8.0,45,0.0313805589301501
0.08,8.0,46,0.20296233358115318
0.08,8.0,47,0.17166047516472202
0.08,8.0,48,0.9962876898751272
0.08,8.0,49,0.12601542460228052
0.08,8.0,50,0.9989386526199118
0.08,8.0,51,0.9820856120917294
0.08,8.0,52,0.021343896686081543
0.08,8.0,53,0.03394084643763953
0.08,8.0,54,0.4593906307908671
0.08,8.0,55,0.9984085854843865
0.08,8.0,56,1.0
0.08,8.0,57,0.4351551422036413
0.08,8.0,58,0.13151013759488342
0.08,8.0,59,0.015345160321696938
0.08,8.0,60,0.6019845683633309
0.08,8.0,61,0.9978775883035335
0.08,8.0,62,0.5098367400609818
0.08,8.0,63,0.004317625599600686
0.08,8.0,64,0.632651798125982
0.08,8.0,65,0.4887243924850908
0.08,8.0,66,0.00906073065566861
0.08,10.0,42,0.04091803233967794
0.08,10.0,43,1.0
0.08,10.0,44,0.26474713503271224
0.08,10.0,45,0.040324652988236294
0.08,10.0,46,0.2445367025104515
0.08,10.0,47,0.19561940418832863
0.08,10.0,48,0.9978775883035335
0.08,10.0,49,0.13384715043613413
0.08,10.0,50,0.9994691239714105
0.08,10.0,51,0.9978762523996908
0.08,10.0,52,0.023306163350320486
0.08,10.0,53,0.03527871154577411
0.08,10.0,54,0.48005043817587895
0.08,10.0,55,1.0
0.08,10.0,56,1.0
0.08,10.0,57,0.4741745119816853
0.08,10.0,58,0.1370551247201364
0.08,10.0,59,0.01818580197816596
0.08,10.0,60,0.6249495622091099
0.08,10.0,61,1.0
0.08,10.0,62,0.5449851211692635
0.08,10.0,63,0.012962009699300796
0.08,10.0,64,0.9031507769133786
0.08,10.0,65,0.5253569078040143
0.08,10.0,66,0.01455290458944635
0.08,12.0,42,0.043278299562072256
0.08,12.0,43,1.0
0.08,12.0,44,0.27580976000083196
0.08,12.0,45,0.051333184096041276
0.08,12.0,46,0.26269508667573965
0.08,12.0,47,0.22596754254745233
0.08,12.0,48,0.998406581494101
0.08,12.0,49,0.12980943426266972
0.08,12.0,50,1.0
0.08,12.0,51,0.9994687896652669
0.08,12.0,52,0.9796647961417284
0.08,12.0,53,0.03183512882312185
0.08,12.0,54,0.5058390465560232
0.08,12.0,55,1.0
0.08,12.0,56,1.0
0.08,12.0,57,0.48525764764348683
0.08,12.0,58,0.14629251020737155
0.08,12.0,59,0.016112801283763255
0.08,12.0,60,0.639888771396582
0.08,12.0,61,1.0
0.08,12.0,62,0.5591289623267555
0.08,12.0,63,0.02462636307571059
0.08,12.0,64,0.9994687896652669
0.08,12.0,65,0.5726896452972685
0.08,12.0,66,0.0048593719069726735
0.12,0.5,42,0.002498636024312876
0.12,0.5,43,2.8073687942093574e-05
0.12,0.5,44,0.0024646083282567253
0.12,0.5,45,9.069712967729454e-06
0.12,0.5,46,0.0012655984613357566
0.12,0.5,47,0.0022251105426453212
0.12,0.5,48,0.0031617345563360296
0.12,0.5,49,0.002954122604094195
0.12,0.5,50,0.00888437207260315
0.12,0.5,51,0.005586323456282007
0.12,0.5,52,0.0002585969642644445
0.12,0.5,53,0.001642723551379967
0.12,0.5,54,0.0011409956123757125
0.12,0.5,55,0.005686122897798939
0.12,0.5,56,0.006350691211638377
0.12,0.5,57,0.0059826127371995965
0.12,0.5,58,0.004488559367459846
0.12,0.5,59,0.001148512044528308
0.12,0.5,60,0.0019287165536258672
0.12,0.5,61,-7.153937426340046e-05
0.12,0.5,62,0.00503681790842661
0.12,0.5,63,0.003651111216608098
0.12,0.5,64,0.003571897788818353
0.12,0.5,65,0.0010713532819363397
0.12,0.5,66,0.0023474142211675673
0.12,1.0,42,0.008574757695023999
0.12,1.0,43,2.678175252826048e-05
0.12,1.0,44,0.006685093267922235
0.12,1.0,45,4.7571533721988394e-05
0.12,1.0,46,0.009971370531220046
0.12,1.0,47,0.010667299080569655
0.12,1.0,48,0.01248116976012083
0.12,1.0,49,0.011895585482691285
0.12,1.0,50,0.0257818229270979
0.12,1.0,51,0.016210810143415442
0.12,1.0,52,-0.0002683689704184182
0.12,1.0,53,0.0020390210999165184
0.12,1.0,54,0.008232121811061087
0.12,1.0,55,0.023402384328413815
0.12,1.0,56,0.024244806709751526
0.12,1.0,57,0.024478497626209007
0.12,1.0,58,0.028614794305404194
0.12,1.0,59,0.0023453601263247613
0.12,1.0,60,0.011619199079604233
0.12,1.0,61,-8.797238519476723e-05
0.12,1.0,62,0.01257271165143368
0.12,1.0,63,0.009853786101166837
0.12,1.0,64,0.011349894929054617
0.12,1.0,65,0.01059051711719381
0.12,1.0,66,0.006508858111116221
0.12,2.0,42,0.020131735945048277
0.12,2.0,43,0.0019281098001858812
0.12,2.0,44,0.02029229631321279
0.12,2.0,45,0.003915637667118494
0.12,2.0,46,0.04683654879934085
0.12,2.0,47,0.06418138125140266
0.12,2.0,48,0.05091391310197781
0.12,2.0,49,0.023884479335372768
0.12,2.0,50,0.0691814414491366
0.12,2.0,51,0.050264200161227436
0.12,2.0,52,0.0014943748263366089
0.12,2.0,53,0.0011310467731544189
0.12,2.0,54,0.015940280934980337
0.12,2.0,55,0.0604302386034889
0.12,2.0,56,0.10337541884650472
0.12,2.0,57,0.043141439625768954
0.12,2.0,58,0.09456144978847154
0.12,2.0,59,0.0006267846372080136
0.12,2.0,60,0.02993481753395627
0.12,2.0,61,0.017547969526221778
0.12,2.0,62,0.039270771083963325
0.12,2.0,63,0.018392892922672214
0.12,2.0,64,0.023972842303769927
0.12,2.0,65,0.04120103754111521
0.12,2.0,66,0.014974437271607514
0.12,3.0,42,0.030087035505345763
0.12,3.0,43,0.00802097843187178
0.12,3.0,44,0.03976501309763079
0.12,3.0,45,0.015758828584004795
0.12,3.0,46,0.08993031965147534
0.12,3.0,47,0.10842319329445156
0.12,3.0,48,0.29037630694525934
0.12,3.0,49,0.030406456194674056
0.12,3.0,50,0.10222631751834568
0.12,3.0,51,0.09253958338197135
0.12,3.0,52,0.0073224785197332845
0.12,3.0,53,-0.00012698633121701586
0.12,3.0,54,0.021656409689275822
0.12,3.0,55,0.36776707129351194
0.12,3.0,56,0.26322348508580495
0.12,3.0,57,0.06733941181542596
0.12,3.0,58,0.07427764645388031
0.12,3.0,59,0.0037914097933798778
0.12,3.0,60,0.09877624435390808
0.12,3.0,61,0.05331540827592459
0.12,3.0,62,0.04122616965790537
0.12,3.0,63,0.015027681883714387
0.12,3.0,64,0.0020768325737906624
0.12,3.0,65,0.06531803552531663
0.12,3.0,66,0.0142082188710278
0.12,4.0,42,0.04117379784280602
0.12,4.0,43,0.012846793132497127
0.12,4.0,44,0.0661652662384056
0.12,4.0,45,0.03005977380234087
0.12,4.0,46,0.13777994992695153
0.12,4.0,47,0.15091666057035416
0.12,4.0,48,0.7370811838826423
0.12,4.0,49,0.021193744821920893
0.12,4.0,50,0.14824861060279004
0.12,4.0,51,0.14906890170674308
0.12,4.0,52,0.002112788901173198
0.12,4.0,53,7.63771598907074e-05
0.12,4.0,54,0.02009066668784709
0.12,4.0,55,0.6444570980900503
0.12,4.0,56,0.8189018375030784
0.12,4.0,57,0.4296694734636998
0.12,4.0,58,0.5365891796443798
0.12,4.0,59,0.0186502988229641
0.12,4.0,60,0.6451871902139288
0.12,4.0,61,0.7470371663272228
0.12,4.0,62,0.035571515824102264
0.12,4.0,63,0.017971393228853057
0.12,4.0,64,0.0200824560121029
0.12,4.0,65,0.5168666607562358
0.12,4.0,66,0.011904482832178948
0.12,6.0,42,0.05224075789806003
0.12,6.0,43,0.5291695912521561
0.12,6.0,44,0.458047133072233
0.12,6.0,45,0.07596779779488133
0.12,6.0,46,0.7252434316363077
0.12,6.0,47,0.2172012421581396
0.12,6.0,48,0.9880646382663144
0.12,6.0,49,0.5708724821069815
0.12,6.0,50,0.8042817280177579
0.12,6.0,51,0.8877119081022729
0.12,6.0,52,0.022523531024450042
0.12,6.0,53,0.004256114530222546
0.12,6.0,54,0.5854615044104641
0.12,6.0,55,0.8495961049171739
0.12,6.0,56,0.9880729513835182
0.12,6.0,57,0.5368895125083776
0.12,6.0,58,0.7230814388485415
0.12,6.0,59,0.008847726129756938
0.12,6.0,60,0.6078479780455239
0.12,6.0,61,0.9912427239878933
0.12,6.0,62,0.5415018563052468
0.12,6.0,63,0.005076229251668047
0.12,6.0,64,0.15716306977500827
0.12,6.0,65,0.7007166239658748
0.12,6.0,66,-0.0007063830675490001
0.12,8.0,42,0.0581251946449482
0.12,8.0,43,0.5646528192641481
0.12,8.0,44,0.4628727057134703
0.12,8.0,45,0.09014805100053895
0.12,8.0,46,0.9105712020271606
0.12,8.0,47,0.24384854972922404
0.12,8.0,48,0.9992000271643298
0.12,8.0,49,0.61714846855859
0.12,8.0,50,0.8930235738033595
0.12,8.0,51,0.9691855002773504
0.12,8.0,52,0.025930486496363928
0.12,8.0,53,0.008318609511171363
0.12,8.0,54,0.626847365195248
0.12,8.0,55,0.8794455675531015
0.12,8.0,56,1.0
0.12,8.0,57,0.588204638301735
0.12,8.0,58,0.7711778353585406
0.12,8.0,59,0.01181620287156047
0.12,8.0,60,0.6481655113277635
0.12,8.0,61,1.0
0.12,8.0,62,0.5960702359461245
0.12,8.0,63,0.0027693382668889715
0.12,8.0,64,0.311802176351333
0.12,8.0,65,0.7385763376066878
0.12,8.0,66,2.907942640268091e-05
0.12,10.0,42,0.07746225084959703
0.12,10.0,43,0.5768096870808007
0.12,10.0,44,0.45659666457459525
0.12,10.0,45,0.10960592847870705
0.12,10.0,46,0.9675915221476091
0.12,10.0,47,0.27989428935812355
0.12,10.0,48,1.0
0.12,10.0,49,0.6416871802692934
0.12,10.0,50,0.9349466237507355
0.12,10.0,51,0.9916035535861666
0.12,10.0,52,0.9614198021860295
0.12,10.0,53,0.011089352097945909
0.12,10.0,54,0.6413686122637492
0.12,10.0,55,0.8954260751363504
0.12,10.0,56,1.0
0.12,10.0,57,0.6046167141586293
0.12,10.0,58,0.788900016930411
0.12,10.0,59,0.008577890040323461
0.12,10.0,60,0.6619857101537481
0.12,10.0,61,0.9995999166769883
0.12,10.0,62,0.6174160878376785
0.12,10.0,63,0.13823983558654335
0.12,10.0,64,0.32175168859712616
0.12,10.0,65,0.7336391818077599
0.12,10.0,66,-0.0005381953099836127
0.12,12.0,42,0.06847872498749748
0.12,12.0,43,0.588201954180666
0.12,12.0,44,0.44821201095915536
0.12,12.0,45,0.12413451526747094
0.12,12.0,46,0.9852531485715046
